startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
2025-01-21 01:15:00,102151.63,102151.8,100249.39,100461.99,737.508999,74692976.20008627
2025-01-21 01:00:00,101191.41,102231.08,101067.21,102151.63,654.27042,66603867.00972949
2025-01-21 00:45:00,102296.58,102670.26,101072.15,101191.41,695.036791,70732823.93622853
2025-01-21 00:30:00,101970.99,102391.01,101639.04,102296.58,595.715127,60813763.5981987
2025-01-21 00:15:00,102410.03,102534.21,101740.33,101970.99,592.662649,60598380.30981255
2025-01-21 00:00:00,102268.75,102576.49,101714.23,102410.03,486.478118,49663830.70869771
2025-01-20 23:45:00,103290.39,103361,101728.74,102268.75,591.765148,60542983.17968758
2025-01-20 23:30:00,103233.96,103387.49,102968.51,103290.39,193.561883,19978038.2761506
2025-01-20 23:15:00,102731.11,103246.82,102244.8,103233.96,242.816009,24935816.09900428
2025-01-20 23:00:00,103593.42,103691.67,102724.25,102731.11,321.596231,33214910.90495894
2025-01-20 22:45:00,103391.61,103813.4,103358.21,103593.42,82.639029,8563586.89621932
2025-01-20 22:30:00,103090.67,103601.4,102915.56,103391.61,265.03569,27380884.63025527
2025-01-20 22:15:00,102572.91,103194.34,102538.69,103090.67,274.989294,28297068.07668536
2025-01-20 22:00:00,102598.68,102987.84,101846.41,102572.91,426.781627,43696285.64633516
2025-01-20 21:45:00,103366.98,103389.11,102557.06,102598.68,448.241702,46207822.97720438
2025-01-20 21:30:00,103718.41,103897.48,103217.53,103366.98,350.327928,36267317.76681525
2025-01-20 21:15:00,103839.86,104079.98,103635.8,103718.41,258.24976,26812517.28671872
2025-01-20 21:00:00,103644.65,104000,103607.26,103839.86,287.224492,29830641.93192212
2025-01-20 20:45:00,103855.46,104135.17,103627.51,103644.65,277.901251,28887884.88388774
2025-01-20 20:30:00,103951.3,104327.06,103804.82,103855.46,325.377366,33853497.89097269
2025-01-20 20:15:00,103744.68,104305.69,103485.38,103951.3,318.523696,33086297.32929292
2025-01-20 20:00:00,103688.92,103924.06,103352,103744.68,468.259002,48554111.72633881
2025-01-20 19:45:00,103271.45,103966.05,103251.01,103688.92,360.651003,37402636.84778352
2025-01-20 19:30:00,103221.92,103491.83,102730.55,103271.45,398.415304,41090441.50147994
2025-01-20 19:15:00,103694.17,103836.57,103012.53,103221.92,337.807857,34930136.03398828
2025-01-20 19:00:00,103918.96,103956.34,103103.5,103694.17,379.350084,39249403.33532535
2025-01-20 18:45:00,103963.21,104475.5,103876.4,103918.96,569.024051,59292673.49008884
2025-01-20 18:30:00,103744.08,104255.5,103499.92,103963.21,419.020215,43536408.96692316
2025-01-20 18:15:00,103929.85,104103,103126.46,103744.08,611.390691,63379933.01796654
2025-01-20 18:00:00,102964.13,104138.77,102721.23,103929.85,1147.971087,118754504.07562088
2025-01-20 17:45:00,100792.08,104619.61,100631.04,102964.13,3289.594798,338284523.65348862
2025-01-20 17:30:00,104156.05,104749.96,100508.39,100792.08,4727.216427,483192248.45846311
2025-01-20 17:15:00,104231.1,105645.4,103881.27,104156.05,1837.551626,192640940.54653139
2025-01-20 17:00:00,106682.21,106788.82,101735.96,104231.1,5352.505449,556126071.40205291
2025-01-20 16:45:00,106512.67,106881.76,106245.68,106682.21,428.095136,45634614.2662215
2025-01-20 16:30:00,105611.93,107058.24,105272.89,106512.67,577.36814,61261819.8282097
2025-01-20 16:15:00,104537.07,105666.42,104361.55,105611.93,598.83885,62840131.31404645
2025-01-20 16:00:00,104966.25,105838.58,103745.07,104537.07,1201.474958,126076363.05512281
2025-01-20 15:45:00,106461.57,106468.07,104511.05,104966.25,1173.059517,123646253.13935248
2025-01-20 15:30:00,107025.27,107032.93,106352.8,106461.57,394.898786,42124097.95824734
2025-01-20 15:15:00,107420,107558.45,106271.2,107025.27,752.44414,80335019.2808841
2025-01-20 15:00:00,107886.94,108018.89,107420,107420,331.586447,35711475.62420249
2025-01-20 14:45:00,107756.53,108091.48,107554.92,107886.94,379.225896,40906604.20763003
2025-01-20 14:30:00,107506.2,107922.68,107296.94,107756.53,381.407978,41042934.9685343
2025-01-20 14:15:00,107693.95,108023.37,107475.3,107506.2,389.643784,41989306.79054405
2025-01-20 14:00:00,107974.21,108160.72,107432.3,107693.95,418.787022,45161416.79513208
2025-01-20 13:45:00,107700.31,108140.14,107589.86,107974.21,474.473529,51180859.70729921
2025-01-20 13:30:00,107351.51,108117.14,107218.22,107700.31,661.4471,71208613.82958061
2025-01-20 13:15:00,106974.18,107499.84,106830.48,107351.51,451.440286,48407316.04274565
2025-01-20 13:00:00,106921.96,107251,106647.04,106974.18,437.375689,46783617.70889148
2025-01-20 12:45:00,106481.49,107338.77,106474.92,106921.96,483.536351,51731484.90520759
2025-01-20 12:30:00,106658.24,107015.1,106020.42,106481.49,550.445739,58637216.55267852
2025-01-20 12:15:00,107378.04,107613.3,105480.92,106658.24,1719.22527,182782264.36714312
2025-01-20 12:00:00,108244.56,108716.17,107056.94,107378.04,681.565312,73480180.07081568
2025-01-20 11:45:00,108153.46,108343.44,108047.06,108244.56,242.923991,26287560.25606126
2025-01-20 11:30:00,108423.46,108549.95,108097.7,108153.46,290.958055,31515906.74646099
2025-01-20 11:15:00,108108.05,108557.99,108041.05,108423.46,343.362169,37189156.79823929
2025-01-20 11:00:00,107964.52,108201,107794.04,108108.05,350.966301,37907275.45152387
2025-01-20 10:45:00,108479.02,108576.5,107771.37,107964.52,401.0378,43413168.44689488
2025-01-20 10:30:00,108520.38,108642.81,108161.13,108479.02,320.222404,34722455.07007201
2025-01-20 10:15:00,108098.36,108741.89,108065.61,108520.38,411.951229,44659510.10043069
2025-01-20 10:00:00,108152.07,108301.94,107920.18,108098.36,340.446652,36796149.03384875
2025-01-20 09:45:00,107995.85,108224.42,107842.51,108152.07,317.863617,34349574.2692236
2025-01-20 09:30:00,108254.2,108353.45,107553,107995.85,545.196287,58844972.9777318
2025-01-20 09:15:00,108758.87,108919.19,107977.7,108254.2,537.550732,58284109.19392982
2025-01-20 09:00:00,108322.46,109197.47,108188.65,108758.87,820.207346,89223992.54228507
2025-01-20 08:45:00,108238.34,108393.77,107905.25,108322.46,431.849986,46717176.8757615
2025-01-20 08:30:00,108043.57,108312.73,107815.22,108238.34,509.955923,55137911.09012874
2025-01-20 08:15:00,107883.32,108318,107668.68,108043.57,445.038037,48082364.79744975
2025-01-20 08:00:00,107161.45,108023.04,107139.43,107883.32,575.596322,61954870.54005098
2025-01-20 07:45:00,107996.13,108143.7,106953.4,107161.45,683.734415,73641661.92584209
